fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Holes,Dewpoint_Holes,RH_Holes
G5401010,54,101,38.483459,-80.4490515,38.469808,-80.479615,9154.0,Webster,West Virginia,G5401010,38.469808,-80.479615,2011,,,,,,,,,,,,,,,,,,
G5401030,54,103,39.6006015,-80.6281566,39.62681,-80.758633,16583.0,Wetzel,West Virginia,G5401030,39.62681,-80.758633,2011,,,,,,,,,,,,,,,,,,
G5401050,54,105,39.0200337,-81.3829749,39.052702,-81.392132,5717.0,Wirt,West Virginia,G5401050,39.052702,-81.392132,2011,,,,,,,,,,,,,,,,,,
G5401070,54,107,39.2115749,-81.5162531,39.266169,-81.530388,86956.0,Wood,West Virginia,G5401070,39.266169,-81.530388,2011,,,,,,,,,,,,,,,,,,
G5401090,54,109,37.6037173,-81.5488841,37.628554,-81.564644,23796.0,Wyoming,West Virginia,G5401090,37.628554,-81.564644,2011,,,,,,,,,,,,,,,,,,
G5500010,55,1,43.9737629,-89.7672232,43.944401,-89.782239,20875.0,Adams,Wisconsin,G5500010,43.944401,-89.782239,2011,,,,,,,,,,,,,,,,,,
G5500030,55,3,46.5444245,-90.6796907,46.470378,-90.783551,16157.0,Ashland,Wisconsin,G5500030,46.470378,-90.783551,2011,,,,,,,,,,,,,,,,,,
G5500050,55,5,45.4371917,-91.8528921,45.436158,-91.815595,45870.0,Barron,Wisconsin,G5500050,45.436158,-91.815595,2011,,,,,,,,,,,,,,,,,,
G5500070,55,7,46.6341992,-91.1772815,46.588678,-91.102103,15014.0,Bayfield,Wisconsin,G5500070,46.588678,-91.102103,2011,,,,,,,,,,,,,,,,,,
G5500090,55,9,44.4739612,-87.9959258,44.497198,-88.031843,248007.0,Brown,Wisconsin,G5500090,44.497198,-88.031843,2011,,,,,,,,,,,,,,,,,,
G5500110,55,11,44.3856419,-91.7612289,44.379071,-91.743927,13587.0,Buffalo,Wisconsin,G5500110,44.379071,-91.743927,2011,,,,,,,,,,,,,,,,,,
G5500130,55,13,45.8668778,-92.3757402,45.833418,-92.413067,15457.0,Burnett,Wisconsin,G5500130,45.833418,-92.413067,2011,,,,,,,,,,,,,,,,,,
G5500150,55,15,44.0784104,-88.2121322,44.149211,-88.258764,48971.0,Calumet,Wisconsin,G5500150,44.149211,-88.258764,2011,,,,,,,,,,,,,,,,,,
G5500170,55,17,45.0690918,-91.2835054,44.986588,-91.32738,62415.0,Chippewa,Wisconsin,G5500170,44.986588,-91.32738,2011,,,,,,,,,,,,,,,,,,
G5500190,55,19,44.7393059,-90.6099454,44.784643,-90.547599,34690.0,Clark,Wisconsin,G5500190,44.784643,-90.547599,2011,,,,,,,,,,,,,,,,,,
G5500210,55,21,43.4718818,-89.3304721,43.46149,-89.367399,56833.0,Columbia,Wisconsin,G5500210,43.46149,-89.367399,2011,,,,,,,,,,,,,,,,,,
G5500230,55,23,43.24991,-90.9512302,43.159807,-91.011263,16644.0,Crawford,Wisconsin,G5500230,43.159807,-91.011263,2011,,,,,,,,,,,,,,,,,,
G5500250,55,25,43.0674684,-89.4178523,43.074343,-89.393883,488073.0,Dane,Wisconsin,G5500250,43.074343,-89.393883,2011,,,,,,,,,,,,,,,,,,
G5500270,55,27,43.4227057,-88.7043791,43.434231,-88.712346,88759.0,Dodge,Wisconsin,G5500270,43.434231,-88.712346,2011,,,,,,,,,,,,,,,,,,
G5500290,55,29,45.067811,-87.0879355,44.904102,-87.345365,27785.0,Door,Wisconsin,G5500290,44.904102,-87.345365,2011,,,,,,,,,,,,,,,,,,
G5500310,55,31,46.4633156,-91.8925795,46.633029,-92.017477,44159.0,Douglas,Wisconsin,G5500310,46.633029,-92.017477,2011,,,,,,,,,,,,,,,,,,
G5500330,55,33,44.9477408,-91.8977203,44.914467,-91.895108,43857.0,Dunn,Wisconsin,G5500330,44.914467,-91.895108,2011,,,,,,,,,,,,,,,,,,
G5500350,55,35,44.7263547,-91.2864137,44.790413,-91.454948,98736.0,Eau Claire,Wisconsin,G5500350,44.790413,-91.454948,2011,,,,,,,,,,,,,,,,,,
G5500370,55,37,45.8718648,-88.4072338,45.852429,-88.237785,4423.0,Florence,Wisconsin,G5500370,45.852429,-88.237785,2011,,,,,,,,,,,,,,,,,,
G5500390,55,39,43.7547219,-88.493284,43.76493,-88.486885,101633.0,Fond du Lac,Wisconsin,G5500390,43.76493,-88.486885,2011,,,,,,,,,,,,,,,,,,
G5500410,55,41,45.6668822,-88.7732251,45.561305,-88.806904,9304.0,Forest,Wisconsin,G5500410,45.561305,-88.806904,2011,,,,,,,,,,,,,,,,,,
G5500430,55,43,42.8700275,-90.6942288,42.82529,-90.616057,51208.0,Grant,Wisconsin,G5500430,42.82529,-90.616057,2011,,,,,,,,,,,,,,,,,,
G5500450,55,45,42.6755218,-89.6050743,42.670633,-89.576089,36842.0,Green,Wisconsin,G5500450,42.670633,-89.576089,2011,,,,,,,,,,,,,,,,,,
G5500470,55,47,43.7614097,-88.9872277,43.844076,-89.013089,19051.0,Green Lake,Wisconsin,G5500470,43.844076,-89.013089,2011,,,,,,,,,,,,,,,,,,
G5500490,55,49,43.0010208,-90.1336915,42.982704,-90.126735,23687.0,Iowa,Wisconsin,G5500490,42.982704,-90.126735,2011,,,,,,,,,,,,,,,,,,
G5500510,55,51,46.32655,-90.2612985,46.353147,-90.196635,5916.0,Iron,Wisconsin,G5500510,46.353147,-90.196635,2011,,,,,,,,,,,,,,,,,,
G5500530,55,53,44.3267574,-90.7960178,44.320474,-90.901558,20449.0,Jackson,Wisconsin,G5500530,44.320474,-90.901558,2011,,,,,,,,,,,,,,,,,,
G5500550,55,55,43.0138065,-88.7739855,43.040167,-88.784757,83686.0,Jefferson,Wisconsin,G5500550,43.040167,-88.784757,2011,,,,,,,,,,,,,,,,,,
G5500570,55,57,43.9328362,-90.1139837,43.842134,-90.100354,26664.0,Juneau,Wisconsin,G5500570,43.842134,-90.100354,2011,,,,,,,,,,,,,,,,,,
G5500590,55,59,42.5797028,-87.4248983,42.572633,-87.922956,166426.0,Kenosha,Wisconsin,G5500590,42.572633,-87.922956,2011,,,,,,,,,,,,,,,,,,
G5500610,55,61,44.5009489,-87.1618133,44.527541,-87.58979,20574.0,Kewaunee,Wisconsin,G5500610,44.527541,-87.58979,2011,,,,,,,,,,,,,,,,,,
G5500630,55,63,43.9082222,-91.1117584,43.858367,-91.208437,114638.0,La Crosse,Wisconsin,G5500630,43.858367,-91.208437,2011,,,,,,,,,,,,,,,,,,
G5500650,55,65,42.6555782,-90.1302916,42.661836,-90.139042,16836.0,Lafayette,Wisconsin,G5500650,42.661836,-90.139042,2011,,,,,,,,,,,,,,,,,,
G5500670,55,67,45.2621703,-89.0675486,45.18444,-89.105771,19977.0,Langlade,Wisconsin,G5500670,45.18444,-89.105771,2011,,,,,,,,,,,,,,,,,,
G5500690,55,69,45.3384167,-89.7423088,45.285493,-89.686664,28743.0,Lincoln,Wisconsin,G5500690,45.285493,-89.686664,2011,,,,,,,,,,,,,,,,,,
G5500710,55,71,44.1051076,-87.3138281,44.104426,-87.723854,81442.0,Manitowoc,Wisconsin,G5500710,44.104426,-87.723854,2011,,,,,,,,,,,,,,,,,,
G5500730,55,73,44.8980363,-89.757823,44.908503,-89.710946,134063.0,Marathon,Wisconsin,G5500730,44.908503,-89.710946,2011,,,,,,,,,,,,,,,,,,
G5500750,55,75,45.3468989,-87.991198,45.221014,-87.846106,41749.0,Marinette,Wisconsin,G5500750,45.221014,-87.846106,2011,,,,,,,,,,,,,,,,,,
G5500770,55,77,43.8260529,-89.4090953,43.813741,-89.41107,15404.0,Marquette,Wisconsin,G5500770,43.813741,-89.41107,2011,,,,,,,,,,,,,,,,,,
G5500790,55,79,43.0176524,-87.4815485,43.032865,-87.959548,947735.0,Milwaukee,Wisconsin,G5500790,43.032865,-87.959548,2011,,,,,,,,,,,,,,,,,,
G5500810,55,81,43.9451751,-90.6199687,43.942291,-90.640636,44673.0,Monroe,Wisconsin,G5500810,43.942291,-90.640636,2011,,,,,,,,,,,,,,,,,,
G5500830,55,83,44.9965754,-88.2065162,44.8979,-88.147837,37660.0,Oconto,Wisconsin,G5500830,44.8979,-88.147837,2011,,,,,,,,,,,,,,,,,,
G5500850,55,85,45.7161977,-89.5349883,45.708051,-89.490882,35998.0,Oneida,Wisconsin,G5500850,45.708051,-89.490882,2011,,,,,,,,,,,,,,,,,,
G5500870,55,87,44.4182258,-88.4649883,44.309508,-88.400738,176695.0,Outagamie,Wisconsin,G5500870,44.309508,-88.400738,2011,,,,,,,,,,,,,,,,,,
G5500890,55,89,43.360715,-87.4965534,43.32038,-87.949891,86395.0,Ozaukee,Wisconsin,G5500890,43.32038,-87.949891,2011,,,,,,,,,,,,,,,,,,
G5500910,55,91,44.6274362,-91.8348898,44.590724,-91.989241,7469.0,Pepin,Wisconsin,G5500910,44.590724,-91.989241,2011,,,,,,,,,,,,,,,,,,
G5500930,55,93,44.7253365,-92.4262793,44.771766,-92.544547,41019.0,Pierce,Wisconsin,G5500930,44.771766,-92.544547,2011,,,,,,,,,,,,,,,,,,
G5500950,55,95,45.4686538,-92.4537362,45.406302,-92.478528,44205.0,Polk,Wisconsin,G5500950,45.406302,-92.478528,2011,,,,,,,,,,,,,,,,,,
G5500970,55,97,44.4762457,-89.4980699,44.498175,-89.526902,70019.0,Portage,Wisconsin,G5500970,44.498175,-89.526902,2011,,,,,,,,,,,,,,,,,,
G5500990,55,99,45.6790725,-90.3596497,45.724747,-90.398474,14159.0,Price,Wisconsin,G5500990,45.724747,-90.398474,2011,,,,,,,,,,,,,,,,,,
G5501010,55,101,42.7540747,-87.414676,42.734943,-87.926109,195408.0,Racine,Wisconsin,G5501010,42.734943,-87.926109,2011,,,,,,,,,,,,,,,,,,
G5501030,55,103,43.3761994,-90.4356927,43.350327,-90.39055,18021.0,Richland,Wisconsin,G5501030,43.350327,-90.39055,2011,,,,,,,,,,,,,,,,,,
G5501050,55,105,42.6698784,-89.0752805,42.651893,-89.03741,160331.0,Rock,Wisconsin,G5501050,42.651893,-89.03741,2011,,,,,,,,,,,,,,,,,,
G5501070,55,107,45.472734,-91.1367448,45.448067,-91.127194,14755.0,Rusk,Wisconsin,G5501070,45.448067,-91.127194,2011,,,,,,,,,,,,,,,,,,
G5501090,55,109,45.0289589,-92.4472842,45.018036,-92.579597,84345.0,St. Croix,Wisconsin,G5501090,45.018036,-92.579597,2011,,,,,,,,,,,,,,,,,,
G5501110,55,111,43.4279976,-89.943329,43.446515,-89.869597,61976.0,Sauk,Wisconsin,G5501110,43.446515,-89.869597,2011,,,,,,,,,,,,,,,,,,
G5501130,55,113,45.8649127,-91.1471302,45.936442,-91.346565,16557.0,Sawyer,Wisconsin,G5501130,45.936442,-91.346565,2011,,,,,,,,,,,,,,,,,,
G5501150,55,115,44.7896407,-88.7558134,44.787648,-88.68623,41949.0,Shawano,Wisconsin,G5501150,44.787648,-88.68623,2011,,,,,,,,,,,,,,,,,,
G5501170,55,117,43.7460015,-87.7305455,43.733217,-87.820251,115507.0,Sheboygan,Wisconsin,G5501170,43.733217,-87.820251,2011,,,,,,,,,,,,,,,,,,
G5501190,55,119,45.2116558,-90.5048529,45.173257,-90.412651,20689.0,Taylor,Wisconsin,G5501190,45.173257,-90.412651,2011,,,,,,,,,,,,,,,,,,
G5501210,55,121,44.3030501,-91.3588668,44.292059,-91.360514,28816.0,Trempealeau,Wisconsin,G5501210,44.292059,-91.360514,2011,,,,,,,,,,,,,,,,,,
G5501230,55,123,43.5993661,-90.8219835,43.605782,-90.836755,29773.0,Vernon,Wisconsin,G5501230,43.605782,-90.836755,2011,,,,,,,,,,,,,,,,,,
G5501250,55,125,46.049848,-89.501254,45.984593,-89.499417,21430.0,Vilas,Wisconsin,G5501250,45.984593,-89.499417,2011,,,,,,,,,,,,,,,,,,
G5501270,55,127,42.6681095,-88.5417306,42.664074,-88.540668,102228.0,Walworth,Wisconsin,G5501270,42.664074,-88.540668,2011,,,,,,,,,,,,,,,,,,
G5501290,55,129,45.8924633,-91.7964225,45.847241,-91.834412,15911.0,Washburn,Wisconsin,G5501290,45.847241,-91.834412,2011,,,,,,,,,,,,,,,,,,
G5501310,55,131,43.391156,-88.2329166,43.347344,-88.215167,131887.0,Washington,Wisconsin,G5501310,43.347344,-88.215167,2011,,,,,,,,,,,,,,,,,,
G5501330,55,133,43.0193081,-88.3067069,43.034419,-88.236902,389891.0,Waukesha,Wisconsin,G5501330,43.034419,-88.236902,2011,,,,,,,,,,,,,,,,,,
G5501350,55,135,44.4780043,-88.9670053,44.432371,-88.937106,52410.0,Waupaca,Wisconsin,G5501350,44.432371,-88.937106,2011,,,,,,,,,,,,,,,,,,
G5501370,55,137,44.1128248,-89.239752,44.10115,-89.22596,24496.0,Waushara,Wisconsin,G5501370,44.10115,-89.22596,2011,,,,,,,,,,,,,,,,,,
G5501390,55,139,44.0857068,-88.6681488,44.100643,-88.540068,166994.0,Winnebago,Wisconsin,G5501390,44.100643,-88.540068,2011,,,,,,,,,,,,,,,,,,
G5501410,55,141,44.4614126,-90.0388252,44.478782,-89.963901,74749.0,Wood,Wisconsin,G5501410,44.478782,-89.963901,2011,,,,,,,,,,,,,,,,,,
G5600010,56,1,41.6655141,-105.7218826,41.314993,-105.598281,36299.0,Albany,Wyoming,G5600010,41.314993,-105.598281,2011,,,,,,,,,,,,,,,,,,
G5600030,56,3,44.5251167,-107.9948477,44.629497,-108.244578,11668.0,Big Horn,Wyoming,G5600030,44.629497,-108.244578,2011,,,,,,,,,,,,,,,,,,
G5600050,56,5,44.1919995,-105.5170141,44.254397,-105.494894,46133.0,Campbell,Wyoming,G5600050,44.254397,-105.494894,2011,,,,,,,,,,,,,,,,,,
G5600070,56,7,41.7035904,-106.9331526,41.670117,-107.083924,15885.0,Carbon,Wyoming,G5600070,41.670117,-107.083924,2011,,,,,,,,,,,,,,,,,,
G5600090,56,9,42.9748981,-105.5059169,42.79411,-105.527589,13833.0,Converse,Wyoming,G5600090,42.79411,-105.527589,2011,,,,,,,,,,,,,,,,,,
G5600110,56,11,44.5892657,-104.5672975,44.432535,-104.625297,7083.0,Crook,Wyoming,G5600110,44.432535,-104.625297,2011,,,,,,,,,,,,,,,,,,
G5600130,56,13,43.054831,-108.6089349,43.013591,-108.608913,40123.0,Fremont,Wyoming,G5600130,43.013591,-108.608913,2011,,,,,,,,,,,,,,,,,,
G5600150,56,15,42.08958,-104.3534821,42.046971,-104.220514,13249.0,Goshen,Wyoming,G5600150,42.046971,-104.220514,2011,,,,,,,,,,,,,,,,,,
G5600170,56,17,43.7202092,-108.4350765,43.661835,-108.230408,4812.0,Hot Springs,Wyoming,G5600170,43.661835,-108.230408,2011,,,,,,,,,,,,,,,,,,
G5600190,56,19,44.0440477,-106.5885406,44.290845,-106.693517,8569.0,Johnson,Wyoming,G5600190,44.290845,-106.693517,2011,,,,,,,,,,,,,,,,,,
G5600210,56,21,41.2928302,-104.660395,41.153225,-104.773209,91738.0,Laramie,Wyoming,G5600210,41.153225,-104.773209,2011,,,,,,,,,,,,,,,,,,
G5600230,56,23,42.2299932,-110.6829614,42.580437,-110.841375,18106.0,Lincoln,Wyoming,G5600230,42.580437,-110.841375,2011,,,,,,,,,,,,,,,,,,
G5600250,56,25,42.9736019,-106.7650699,42.844218,-106.336877,75450.0,Natrona,Wyoming,G5600250,42.844218,-106.336877,2011,,,,,,,,,,,,,,,,,,
G5600270,56,27,43.062159,-104.4683727,42.809987,-104.465879,2484.0,Niobrara,Wyoming,G5600270,42.809987,-104.465879,2011,,,,,,,,,,,,,,,,,,
G5600290,56,29,44.4923865,-109.5935975,44.615174,-108.97346,28205.0,Park,Wyoming,G5600290,44.615174,-108.97346,2011,,,,,,,,,,,,,,,,,,
G5600310,56,31,42.1315927,-104.9539626,42.10231,-104.928453,8667.0,Platte,Wyoming,G5600310,42.10231,-104.928453,2011,,,,,,,,,,,,,,,,,,
G5600330,56,33,44.7813692,-106.8812114,44.781091,-106.974338,29116.0,Sheridan,Wyoming,G5600330,44.781091,-106.974338,2011,,,,,,,,,,,,,,,,,,
G5600350,56,35,42.7679284,-109.9161701,42.780901,-109.961153,10247.0,Sublette,Wyoming,G5600350,42.780901,-109.961153,2011,,,,,,,,,,,,,,,,,,
G5600370,56,37,41.6603282,-108.8756774,41.580266,-109.295115,43806.0,Sweetwater,Wyoming,G5600370,41.580266,-109.295115,2011,,,,,,,,,,,,,,,,,,
G5600390,56,39,44.0486555,-110.5858253,43.494174,-110.784353,21294.0,Teton,Wyoming,G5600390,43.494174,-110.784353,2011,,,,,,,,,,,,,,,,,,
G5600410,56,41,41.2847255,-110.5589468,41.27186,-110.767519,21118.0,Uinta,Wyoming,G5600410,41.27186,-110.767519,2011,,,,,,,,,,,,,,,,,,
G5600430,56,43,43.8788305,-107.669052,44.012142,-107.911552,8533.0,Washakie,Wyoming,G5600430,44.012142,-107.911552,2011,,,,,,,,,,,,,,,,,,
G5600450,56,45,43.8462133,-104.5700202,43.910214,-104.312414,7208.0,Weston,Wyoming,G5600450,43.910214,-104.312414,2011,,,,,,,,,,,,,,,,,,
G0200130,2,13,,,54.860151,-162.901536,3141.0,Aleutians East,Alaska,G0200130,54.860151,-162.901536,2011,,,,,,,,,,,,,,,,,,
G0200160,2,16,,,54.023571,-168.292885,5561.0,Aleutians West,Alaska,G0200160,54.023571,-168.292885,2011,,,,,,,,,,,,,,,,,,
G2102230,21,223,,,38.620698,-85.332526,8809.0,Trimble,Kentucky,G2102230,38.620698,-85.332526,2011,,,,,,,,,,,,,,,,,,
G2200210,22,21,,,32.078215,-92.103757,10132.0,Caldwell,Louisiana,G2200210,32.078215,-92.103757,2011,,,,,,,,,,,,,,,,,,
G2800370,28,37,,,31.473218,-90.872761,8118.0,Franklin,Mississippi,G2800370,31.473218,-90.872761,2011,,,,,,,,,,,,,,,,,,
G3100570,31,57,,,40.093189,-101.601584,2008.0,Dundy,Nebraska,G3100570,40.093189,-101.601584,2011,,,,,,,,,,,,,,,,,,
G0501470,5,147,,,35.233191,-91.252079,7260.0,Woodruff,Arkansas,G0501470,35.233191,-91.252079,2011,,,,,,,,,,,,,,,,,,
G1300610,13,61,,,31.633549,-85.013368,3183.0,Clay,Georgia,G1300610,31.633549,-85.013368,2011,,,,,,,,,,,,,,,,,,
G1301250,13,125,,,33.235927,-82.609847,3082.0,Glascock,Georgia,G1301250,33.235927,-82.609847,2011,,,,,,,,,,,,,,,,,,
G1302390,13,239,,,31.859377,-85.077727,2513.0,Quitman,Georgia,G1302390,31.859377,-85.077727,2011,,,,,,,,,,,,,,,,,,
G1303070,13,307,,,32.049343,-84.560657,2799.0,Webster,Georgia,G1303070,32.049343,-84.560657,2011,,,,,,,,,,,,,,,,,,
G1600330,16,33,,,44.185815,-112.278608,982.0,Clark,Idaho,G1600330,44.185815,-112.278608,2011,,,,,,,,,,,,,,,,,,
G1701510,17,151,,,37.39893,-88.54991,4470.0,Pope,Illinois,G1701510,37.39893,-88.54991,2011,,,,,,,,,,,,,,,,,,
G2000710,20,71,,,38.487089,-101.763211,1247.0,Greeley,Kansas,G2000710,38.487089,-101.763211,2011,,,,,,,,,,,,,,,,,,
G2000750,20,75,,,37.979185,-101.76766,2690.0,Hamilton,Kansas,G2000750,37.979185,-101.76766,2011,,,,,,,,,,,,,,,,,,
G2000810,20,81,,,37.500029,-100.89411,4256.0,Haskell,Kansas,G2000810,37.500029,-100.89411,2011,,,,,,,,,,,,,,,,,,
G2000830,20,83,,,38.083504,-99.867564,1916.0,Hodgeman,Kansas,G2000830,38.083504,-99.867564,2011,,,,,,,,,,,,,,,,,,
G2001790,20,179,,,39.36791,-100.467964,2556.0,Sheridan,Kansas,G2001790,39.36791,-100.467964,2011,,,,,,,,,,,,,,,,,,
G2001870,20,187,,,37.566267,-101.756238,2235.0,Stanton,Kansas,G2001870,37.566267,-101.756238,2011,,,,,,,,,,,,,,,,,,
G2001990,20,199,,,38.888589,-101.765288,1485.0,Wallace,Kansas,G2001990,38.888589,-101.765288,2011,,,,,,,,,,,,,,,,,,
G2002030,20,203,,,38.494297,-101.349386,2234.0,Wichita,Kansas,G2002030,38.494297,-101.349386,2011,,,,,,,,,,,,,,,,,,
G2101890,21,189,,,37.452097,-83.684099,4755.0,Owsley,Kentucky,G2101890,37.452097,-83.684099,2011,,,,,,,,,,,,,,,,,,
G2102010,21,201,,,38.520826,-84.048848,2282.0,Robertson,Kentucky,G2102010,38.520826,-84.048848,2011,,,,,,,,,,,,,,,,,,
G2800550,28,55,,,32.867279,-91.006351,1406.0,Issaquena,Mississippi,G2800550,32.867279,-91.006351,2011,,,,,,,,,,,,,,,,,,
G3000110,30,11,,,45.679127,-104.523733,1160.0,Carter,Montana,G3000110,45.679127,-104.523733,2011,,,,,,,,,,,,,,,,,,
G3000330,30,33,,,47.299773,-106.97783,1206.0,Garfield,Montana,G3000330,47.299773,-106.97783,2011,,,,,,,,,,,,,,,,,,
G3000690,30,69,,,47.012441,-108.296716,494.0,Petroleum,Montana,G3000690,47.012441,-108.296716,2011,,,,,,,,,,,,,,,,,,
G3000790,30,79,,,46.807847,-105.269953,1179.0,Prairie,Montana,G3000790,46.807847,-105.269953,2011,,,,,,,,,,,,,,,,,,
G3001030,30,103,,,46.255884,-107.241002,718.0,Treasure,Montana,G3001030,46.255884,-107.241002,2011,,,,,,,,,,,,,,,,,,
G3701770,37,177,,,35.907144,-76.238874,4407.0,Tyrrell,North Carolina,G3701770,35.907144,-76.238874,2011,,,,,,,,,,,,,,,,,,
G3800070,38,7,,,47.016207,-103.308303,783.0,Billings,North Dakota,G3800070,47.016207,-103.308303,2011,,,,,,,,,,,,,,,,,,
G3800470,38,47,,,46.498411,-99.548585,1990.0,Logan,North Dakota,G3800470,46.498411,-99.548585,2011,,,,,,,,,,,,,,,,,,
G3800650,38,65,,,47.121328,-101.307901,1846.0,Oliver,North Dakota,G3800650,47.121328,-101.307901,2011,,,,,,,,,,,,,,,,,,
G3800870,38,87,,,46.411465,-103.443746,727.0,Slope,North Dakota,G3800870,46.411465,-103.443746,2011,,,,,,,,,,,,,,,,,,
G3100050,31,5,,,41.569808,-101.673813,460.0,Arthur,Nebraska,G3100050,41.569808,-101.673813,2011,,,,,,,,,,,,,,,,,,
G3100070,31,7,,,41.557925,-103.702088,690.0,Banner,Nebraska,G3100070,41.557925,-103.702088,2011,,,,,,,,,,,,,,,,,,
G3100090,31,9,,,41.901108,-100.007203,478.0,Blaine,Nebraska,G3100090,41.901108,-100.007203,2011,,,,,,,,,,,,,,,,,,
G3100490,31,49,,,41.088793,-102.345568,1941.0,Deuel,Nebraska,G3100490,41.088793,-102.345568,2011,,,,,,,,,,,,,,,,,,
G3100610,31,61,,,40.187621,-98.946914,3225.0,Franklin,Nebraska,G3100610,40.187621,-98.946914,2011,,,,,,,,,,,,,,,,,,
G3100730,31,73,,,40.592124,-99.830993,2044.0,Gosper,Nebraska,G3100730,40.592124,-99.830993,2011,,,,,,,,,,,,,,,,,,
G3100750,31,75,,,41.984368,-101.731402,614.0,Grant,Nebraska,G3100750,41.984368,-101.731402,2011,,,,,,,,,,,,,,,,,,
G3100850,31,85,,,40.49563,-101.058515,967.0,Hayes,Nebraska,G3100850,40.49563,-101.058515,2011,,,,,,,,,,,,,,,,,,
G3100910,31,91,,,42.016041,-101.062839,736.0,Hooker,Nebraska,G3100910,42.016041,-101.062839,2011,,,,,,,,,,,,,,,,,,
G3101030,31,103,,,42.868344,-99.703607,824.0,Keya Paha,Nebraska,G3101030,42.868344,-99.703607,2011,,,,,,,,,,,,,,,,,,
G3101150,31,115,,,41.816483,-99.402546,632.0,Loup,Nebraska,G3101150,41.816483,-99.402546,2011,,,,,,,,,,,,,,,,,,
G3101170,31,117,,,41.57331,-100.986347,539.0,McPherson,Nebraska,G3101170,41.57331,-100.986347,2011,,,,,,,,,,,,,,,,,,
G3101330,31,133,,,40.134921,-96.184059,2773.0,Pawnee,Nebraska,G3101330,40.134921,-96.184059,2011,,,,,,,,,,,,,,,,,,
G3500030,35,3,,,33.928093,-108.549207,3725.0,Catron,New Mexico,G3500030,33.928093,-108.549207,2011,,,,,,,,,,,,,,,,,,
G3500210,35,21,,,35.861023,-103.984528,695.0,Harding,New Mexico,G3500210,35.861023,-103.984528,2011,,,,,,,,,,,,,,,,,,
G3200090,32,9,,,37.708803,-117.677756,783.0,Esmeralda,Nevada,G3200090,37.708803,-117.677756,2011,,,,,,,,,,,,,,,,,,
G4000030,40,3,,,36.660625,-98.318501,5642.0,Alfalfa,Oklahoma,G4000030,36.660625,-98.318501,2011,,,,,,,,,,,,,,,,,,
G4000250,40,25,,,36.729185,-102.485321,2475.0,Cimarron,Oklahoma,G4000250,36.729185,-102.485321,2011,,,,,,,,,,,,,,,,,,
G4001290,40,129,,,35.633256,-99.654582,3647.0,Roger Mills,Oklahoma,G4001290,35.633256,-99.654582,2011,,,,,,,,,,,,,,,,,,
G4600170,46,17,,,44.05926,-99.375243,1912.0,Buffalo,South Dakota,G4600170,44.05926,-99.375243,2011,,,,,,,,,,,,,,,,,,
G4600210,46,21,,,45.802878,-100.101667,1466.0,Campbell,South Dakota,G4600210,45.802878,-100.101667,2011,,,,,,,,,,,,,,,,,,
G4600610,46,61,,,43.658195,-97.780795,3331.0,Hanson,South Dakota,G4600610,43.658195,-97.780795,2011,,,,,,,,,,,,,,,,,,
G4600630,46,63,,,45.612413,-103.525357,1255.0,Harding,South Dakota,G4600630,45.612413,-103.525357,2011,,,,,,,,,,,,,,,,,,
G4600690,46,69,,,44.511151,-99.46011,1420.0,Hyde,South Dakota,G4600690,44.511151,-99.46011,2011,,,,,,,,,,,,,,,,,,
G4600710,46,71,,,43.662756,-101.651749,3031.0,Jackson,South Dakota,G4600710,43.662756,-101.651749,2011,,,,,,,,,,,,,,,,,,
G4600850,46,85,,,43.951381,-99.721302,3755.0,Lyman,South Dakota,G4600850,43.951381,-99.721302,2011,,,,,,,,,,,,,,,,,,
G4600950,46,95,,,43.548671,-100.814632,2048.0,Mellette,South Dakota,G4600950,43.548671,-100.814632,2011,,,,,,,,,,,,,,,,,,
G4601020,46,102,,,43.186406,-102.487474,13586.0,Oglala Lakota,South Dakota,G4601020,43.186406,-102.487474,2011,,,,,,,,,,,,,,,,,,
G4601370,46,137,,,44.939041,-101.524925,2801.0,Ziebach,South Dakota,G4601370,44.939041,-101.524925,2011,,,,,,,,,,,,,,,,,,
G4800110,48,11,,,35.085722,-101.392092,1901.0,Armstrong,Texas,G4800110,35.085722,-101.392092,2011,,,,,,,,,,,,,,,,,,
G4800330,48,33,,,32.746089,-101.426185,641.0,Borden,Texas,G4800330,32.746089,-101.426185,2011,,,,,,,,,,,,,,,,,,
G4801370,48,137,,,29.977801,-100.19957,2002.0,Edwards,Texas,G4801370,29.977801,-100.19957,2011,,,,,,,,,,,,,,,,,,
G4802610,48,261,,,27.065647,-97.773573,416.0,Kenedy,Texas,G4802610,27.065647,-97.773573,2011,,,,,,,,,,,,,,,,,,
G4802690,48,269,,,33.653281,-100.314415,286.0,King,Texas,G4802690,33.653281,-100.314415,2011,,,,,,,,,,,,,,,,,,
G4802950,48,295,,,36.387589,-100.354171,3302.0,Lipscomb,Texas,G4802950,36.387589,-100.354171,2011,,,,,,,,,,,,,,,,,,
